trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
31,False,"{'a': 0.5, 'e': 0.9784534628188842}",20,0,20.751396759998524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.9576594803233847}",25,1,30.756219072403326,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.7023970575027135}",20,0,15.98201566333466,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.27516333805159693}",20,0,20.07984992966329,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.2194399632114593}",20,0,-6.4648683788968535,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.6603167082440802}",25,0,27.618068518496067,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.939524893748256}",25,5,30.37336739361958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.9887046181866692}",20,11,16.397229682063024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.7958149698139441}",35,2,-7.374246548414421,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 1}",1
40,False,"{'a': 0.5, 'e': 0.408082061813392}",20,0,-30.045907533513283,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.07956356727854007}",30,18,21.60451905443432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.5477292602242684}",20,0,28.10739657546562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.8817917275413242}",20,0,17.046251185650455,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.9999608263946371}",20,0,24.888448811015916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.8733046400935156}",25,18,10.795349249791727,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.5328330203333975}",20,16,6.854642860907442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.061905293994420546}",25,7,20.74194643403271,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.424179007336997}",25,0,35.92925306733189,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.8064094939122546}",30,3,36.878219673936044,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.9912028118634736}",20,0,31.497702447685562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.933315112063922}",20,2,20.703191707822977,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.6469193223286404}",25,13,21.878553115941664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.20213512038718198}",20,4,21.02413478409601,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.2921388087338362}",20,5,28.178795629071047,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.7148869687796651}",25,0,34.79256384939967,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.9626058663135666}",35,20,19.716957317708516,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.9746452757206577}",20,0,28.417256688841867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.7480575296890004}",25,0,-6.536219123730101,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.3383192109710552}",25,0,26.92698221462424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.15425144988758405}",25,0,21.426436437543526,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.6090559761063562}",20,0,26.665264348907982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.9147423578045313}",20,0,6.965180540389876,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.9964679075571249}",20,0,-8.524111994521691,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.8342233605065102}",20,4,31.40712285068289,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.4677318402470736}",25,0,9.326136877061701,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.013276747223059479}",25,0,35.908838235196654,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.49103472393024045}",20,0,30.672823111420286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.8485702747846052}",30,16,25.04282304796035,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.9983462274487422}",25,8,-15.706052465364923,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
70,False,"{'a': 0.5, 'e': 0.9036922050915067}",25,0,39.01040262499167,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.587782813560387}",25,9,17.759977613882633,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.12796368962740468}",25,0,32.438538746196656,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.36318540841606234}",20,0,-18.03826922927184,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.7654140519453433}",25,11,18.504802400283328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.9802426408101081}",25,8,28.154963926796857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.9550736440472949}",25,9,16.730040010312187,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.6960693098638897}",30,0,45.129019331622416,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.26664293235993725}",20,0,31.120468022827588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.22806693448309956}",25,16,15.41390713198458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.6669380616522619}",20,13,12.308339450661084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.9425194910508831}",20,0,25.427958775786298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.9873392775238264}",20,3,30.52467831642405,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.7904239741978156}",25,0,30.687479928159622,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.39998531498835127}",30,0,39.49569083298022,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.08838369930580554}",20,0,32.355696319385444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.5551133015206257}",20,8,18.54360705809742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.8859318072699817}",25,11,23.94314659401921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.9998433086476912}",20,11,14.852996333284212,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.8689582973139933}",30,12,28.816628927079,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.5253219888177297}",25,13,22.242266862375196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.05306853621402457}",25,20,7.438697997704027,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.4321779448847783}",20,0,29.217431488593824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.8116121923430246}",25,12,24.472236795571888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.9923354691509287}",30,0,37.83130519581891,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.9301004142012892}",20,12,16.07896114189388,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.6401443394691997}",25,0,34.3442985063037,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.1934586046207122}",20,9,18.712129960602674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.3005925437436371}",30,0,47.201236681594104,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.7210481538680822}",20,11,17.16475501734505,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.9649660284921133}",25,0,33.454534219609016,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.9726265649744922}",20,15,11.016954437217713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.7421541968137826}",20,9,20.050835732559793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.32997659774057014}",20,0,31.648016887757183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.16299078079570548}",20,2,30.370396773094846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.616052331690985}",20,11,13.435158489035791,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.9182827862121189}",30,17,23.153812494513623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.9956855884367365}",20,0,24.321852384648626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.8293098328631502}",25,0,33.70969912941855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.4598901070131037}",20,7,20.48386009480294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.022126756261955736}",20,3,22.07671803990126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.49872621790648564}",20,0,28.621220601732357,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.853220107722584}",20,14,8.286029152068126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.9988159580766447}",20,12,14.307836022522508,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.8998668269691938}",25,13,20.431505594751,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.580598912666927}",20,0,29.57914790147462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.11918013544881928}",25,13,19.754087262643584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.37141809547969407}",20,14,8.43870904703343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.7710802229758452}",25,0,35.70150412642846,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.9819550195245901}",30,19,22.382199151694273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.9524129804151563}",25,7,28.974580938791103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.6896870271361664}",20,14,13.901217148750042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.25810163593826746}",25,12,26.939167379475855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.23667603734656428}",25,0,35.74900334160671,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.6735071623235862}",20,0,28.20944154761239,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.9454402445803316}",20,9,20.262877464539294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.9858965815825497}",20,12,13.272885294520275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.784971051068018}",25,0,39.662295084561336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.39185723042955}",30,1,38.019528449081406,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.0971969067167568}",25,9,29.591582454930673,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.562453851238172}",20,0,22.087229718103533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.8900024767126464}",20,0,27.27236645601309,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.99964745596635}",25,12,25.00416316748628,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.8645438740756395}",25,14,15.405983342645353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.5177697997895051}",20,0,23.58371984149109,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.04422762066183892}",25,12,20.22211425537821,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.4401430224960407}",25,12,22.38133168081147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.8167513032223336}",30,7,39.452597938547925,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.9933903797222716}",30,15,30.134428714915988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.926812845565509}",20,0,23.166559767111988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.6333192030862999}",20,3,19.335523149414886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.18476693191217952}",35,11,-4.380928844929802,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.3090227281660707}",25,11,25.98006266849583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.7271528468448446}",20,13,14.173723557677043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.9672505882738824}",20,0,30.023085751421988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.9705316516498831}",25,8,24.857014178436515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.7361927182273159}",25,15,18.35783155825669,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.32160813176404734}",20,8,19.04706298998501,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.17171734183077755}",20,9,14.62604204570863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.6230004212937645}",20,0,24.593444223417016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.9217512697247493}",30,0,40.9414012852101,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.9948252601277343}",30,23,12.559981457149535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.8243313311075577}",20,8,23.870493047611564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.45201234267200896}",25,14,16.904313334163263,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.03097503173121646}",20,5,22.115097048427547,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.506378638074642}",35,23,25.577644746163447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.8578030932449878}",20,0,24.88094954381701,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.9992074342602034}",25,7,26.90061829113256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.8959709467909631}",35,22,19.73215139230973,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.5733695234681091}",25,10,28.090077965404287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.11038724383904756}",25,13,18.39475955269289,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.37962168297153187}",20,10,20.76678213973443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.7766859820216312}",25,14,15.873034258517162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.9835904648022342}",20,6,24.126117947985037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.9496776978825432}",20,0,26.117101280605603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.6832507093535931}",25,8,28.610428676890923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.24954011797333814}",20,16,7.040247033040438,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.24526659730265726}",35,21,24.535956828567617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.6800234955873388}",30,8,-1.6098396891623556,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
169,False,"{'a': 0.5, 'e': 0.9482869255037094}",25,13,22.785456985620364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.9843766433940419}",25,0,32.12909675567953,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.7794566276458688}",25,7,26.491278839017216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.38369844494974187}",20,11,16.587172080812316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.10600249902117563}",30,16,22.257745275102373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.569750334265312}",25,20,7.726904393414035,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.8940034169437217}",20,6,26.967162389711902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.9993732836951247}",20,0,25.15908069062575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.8600617162362019}",25,17,11.472616433314629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.5101770449416689}",25,0,33.758407656469494,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.03538323999893738}",20,0,33.50421658237627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4480736161291701}",30,11,32.927946991586204,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.8218264239151786}",20,14,11.466190430291961,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.9943674609282015}",25,12,24.815391291226256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.9234526637284138}",20,11,15.527914454231079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.626444447910339}",25,8,27.930411860091898,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.17606078322989716}",30,20,19.316462435467304,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.31742870151970165}",25,5,32.996561477249074,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.7332005694242856}",25,0,-13.095009669345869,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.9694593666699876}",25,13,19.09746734786429,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.9683606998774463}",20,6,21.179659433297857,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.7301735609948197}",35,23,19.096978483567963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.31321446868745406}",25,11,21.380542913535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.18043044929108396}",25,0,34.784730633162575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.629899700551255}",25,3,39.09610282368454,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.9251475365964139}",25,10,25.885168817392543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.9938869900344416}",30,11,34.28446299594543,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.8192882452914593}",20,15,8.957485671823662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.44409916442465225}",20,15,-34.38976339042386,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
198,False,"{'a': 0.5, 'e': 0.0398208803931389}",30,21,17.981447658285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.5139913848889341}",20,0,25.459084542006124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.8623188722876839}",25,0,37.529895005217874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.9995206253283515}",25,6,26.537054911140203,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.8920048697881602}",25,3,33.3555839716514,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.5660952123664124}",30,22,16.23852068262156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.10158570369662134}",20,0,32.30123177665827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.3877955281633778}",20,0,26.251208425262817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.7822308898871159}",20,0,27.473131113213423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.9851488485104646}",25,10,27.564369701136936,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.9468680107512125}",25,0,38.22503804697459,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.6767608607837156}",20,8,20.80231946887394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.24095904923620143}",20,0,29.428537813382547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.2538379413049674}",20,0,31.6781608365276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.6864865509069841}",30,12,32.571269548091294,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.9510593107915064}",20,0,28.40063427212596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.9827795820412206}",30,19,18.96055473217124,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.7738811359710619}",20,11,15.940340828936009,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.3755095977670121}",20,0,27.97848924547991,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
